KeyFamilyId,KeyFamilyName
FFS_CAN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fossil Fuel Support - CAN')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fossil Fuel Support - CAN')])]"
FFS_GBR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fossil Fuel Support - GBR')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fossil Fuel Support - GBR')])]"
FFS_CHN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fossil Fuel Support - CHN')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fossil Fuel Support - CHN')])]"
FFS_CHL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fossil Fuel Support - CHL')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fossil Fuel Support - CHL')])]"
FFS_CHE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fossil Fuel Support - CHE')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fossil Fuel Support - CHE')])]"
FFS_ESP,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fossil Fuel Support - ESP')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fossil Fuel Support - ESP')])]"
FFS_FIN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fossil Fuel Support - FIN')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fossil Fuel Support - FIN')])]"
FFS_CZE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fossil Fuel Support - CZE')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fossil Fuel Support - CZE')])]"
FFS_EST,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fossil Fuel Support - EST')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fossil Fuel Support - EST')])]"
BLI2016,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Better Life Index - Edition 2016')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicateur du vivre mieux - édition 2016')])]"
TIVA2015_C2,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Trade in Value Added (TiVA) - Origin of value added in gross exports')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Échanges en Valeur Ajoutée (ÉVA) - Origine du contenu en valeur ajoutée des exportations brutes')])]"
SNGF,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Subnational governments in OECD countries: key data')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Gouvernements infranationaux des pays de l'OCDE: Données clés"")])]"
EDU_ENRL_MOBILE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Enrolment of international students by origin')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Scolarisation des étudiants en mobilité international par pays d’origine')])]"
FAMILY,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Family Database')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Base de données sur la Famille')])]"
EO97_INTERNET,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 97 - June 2015 - OECD Annual Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Perspectives Economiques No 97 - Juin 2015 - Projections annuelles de l 'OCDE"")])]"
EO97_OUTLOOK97,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 97 - June 2015 - OLIS version')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 97 - June 2015 - version OLIS')])]"
HEALTH_WFMI,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Health Workforce Migration')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Migration du Personnel de Santé')])]"
AEOANN2015,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'AEO Statistical annex, 2015')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'PEA Annexe statistique, 2015')])]"
AEOCN2015,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'AEO Country Notes Tables, 2015')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'PEA Tableaux Pays, 2015')])]"
AEOREV2015,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'AEO Revenue Statistics, 2015')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'PEA Statistiques des recettes fiscales, 2015')])]"
REVMAR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Morocco')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Maroc')])]"
REVCMR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Cameroon')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Cameroun')])]"
REVZAF,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - South Africa')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Afrique du Sud')])]"
MON2015_REFERENCE_TABLE,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2015 ) Monitoring and evaluation : Reference Tables')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2015 ) Suivi et évaluation : Tableaux de références')])]"
REVCIV,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Côte d’Ivoire')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Côte d’Ivoire')])]"
TSEC1_COPY,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'I: TEC by Size Classes COPY')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'I: CCE par Classes de Taille COPY')])]"
STRI_H,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'STRI Heterogeneity Indices')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicateurs hétérogènes IRES')])]"
RPPI_TARGET,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Residential Property Price Indices (RPPIs) - Headline indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indices des prix de la propriété résidentielle (RPPIs) – Indicateurs clés')])]"
MIG,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'International Migration Database')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Base de données sur les migrations internationales')])]"
REVRWA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Rwanda')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Rwanda')])]"
REGION_LABOUR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Regional Labour')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Marché du travail régional')])]"
U_SIGI,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Uganda-SIGI')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Uganda-SIGI')])]"
REGION_SOCIAL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Regional Social and Environmental indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicateurs sociaux et environnementaux des régions')])]"
REGION_INNOVATION,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Regional Innovation')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Innovation régionale')])]"
REVSEN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Senegal')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Sénégal')])]"
REVMUS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Mauritius')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Maurice')])]"
U_GID,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Uganda-GID')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Uganda-GID')])]"
SNA_TABLE1_ARCHIVE,"[OrderedDict([('@xml:lang', 'en'), ('#text', '1. Gross domestic product (GDP), 2019 archive')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '1. Produit intérieur brut (PIB), Archive 2019')])]"
HISTPOP,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Historical population')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Données historiques de la population')])]"
TIVA_2018_C1,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Trade in Value Added (TiVA): Principal indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Échanges en Valeur Ajoutée (ÉVA): Principaux indicateurs')])]"
TEC1_REV4_COPY,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'I - TEC by sector and size class COPY')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'I - CCE par secteur et classe de taille COPY')])]"
MON2017_SINGLE_COMMODITY_INDICATORS,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2017 - Monitoring and evaluation : Single commodity indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2017 - Suivi et évaluation : indicateurs de produit individuel')])]"
BUILT_UP_FUA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Built-up area and built-up area change in Functional Urban Areas')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Zone bâtie et changement de zone bâtie dans les Functional Urban Areas')])]"
FFS_ISL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fossil Fuel Support - ISL')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fossil Fuel Support - ISL')])]"
EAG_EARNINGS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Education and earnings')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Éducation et revenus')])]"
REG_BUSI_DEMOG_COPY,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Regional Business Demography copy')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Démographie régionale des entreprises copy')])]"
QASA_7II_DISCR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Statistical discrepancy (Institutional Investors – Financial Balance Sheets)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Divergence statistique (investisseurs institutionnels - comptes de patrimoine financier)')])]"
FACTBOOK2015_PUB,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Factbook Country Statistical Profiles   -  2015/2016 edition')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Panorama des statistiques  Profils statistiques par pays   -   édition 2015/2016')])]"
REVIDN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Indonesia')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Indonésie')])]"
REVMYS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Malaysia')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Malaisie')])]"
REVPHL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Philippines')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Philippines')])]"
RS_ASI,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Revenue Statistics - Asian and Pacific Economies: Comparative tables')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Revenue Statistics - Asian and Pacific Economies: Comparative tables')])]"
GD_BREAKDOWNS_3,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Data for the breakdown visualisations of the Going Digital portal - part 3')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Données pour les visualisations détaillées du portail Going Digital - partie 3')])]"
AEI_OTHER,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Agri-Environmental other indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Autres indicateurs agri-environnementaux')])]"
POPPROJ,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Population projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Projections de la population')])]"
COMPASS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'REITER.Stat')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'REITER.Stat')])]"
TIM_2019_MAIN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Trade in employment (TiM): Principal indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Échanges en emploi (EeE): Principaux indicateurs')])]"
EAG_GRAD_ENTR_RATES,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Graduation rates and entry rates')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Taux d'obtention d'un diplôme et taux de premier accès"")])]"
EAG_GRAD_ENTR_SHARE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Profile of graduates and new entrants')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Profil des diplômés et des nouveaux inscrits')])]"
EAG_GRAD_ENTR_FIELD,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Distribution of graduates and entrants by Field')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Nouveaux inscrits et diplômés par domaine d’études')])]"
EDU_GRAD_AGE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Number of graduates by age')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Nombre de diplômés par âge')])]"
EDU_ENTR_AGE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'New entrants by age')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Nouveaux inscrits par âge')])]"
EDU_GRAD_FIELD,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Graduates by field')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Diplômés par domaine d’études')])]"
EDU_ENTR_FIELD,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'New entrants by field')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Nouveaux inscrits par domaine d’études')])]"
EDU_DEM,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Population data')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Données démographiques')])]"
EDU_CLASS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Average class size')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Taille moyenne des classes')])]"
EAG_PERS_SHARE_AGE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Distribution of teachers by age and gender')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Répartition des enseignants par âge et par sexe')])]"
EDU_PERS_AGE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Educational personnel by age')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Répartition des personnels de l’éducation par âge')])]"
EDU_PERS_INST,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Educational personnel by institution')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Répartition des personnels de l’éducation par type d’établissement')])]"
EDU_PERS_MANA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Management educational personnel and teacher aides')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Personnels de l’éducation en charge de la gestion et auxiliaires d’éducation')])]"
FISH_PAT_COL_RATES,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fisheries International collaboration in technology development (rates)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Collaboration internationale dans le développement technologique des pecheries (taux)')])]"
FISH_PAT_COL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fisheries International collaboration in technology development (bilateral)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Collaboration internationale dans le développement technologique des pêcherie (bilatéral)')])]"
FISH_PAT_DIFF,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fisheries technology diffusion')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Diffusion technologique des pêcheries')])]"
MON2016_REFERENCE_TABLE,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2016 - Monitoring and evaluation : Reference Tables')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2016 - Suivi et évaluation : Tableaux de références')])]"
REVGUY,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Guyana')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Details of Tax Revenue - Guyana')])]"
EAG_PERS_RATIO,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Student-teacher ratio and average class size')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Taux d’encadrement et taille moyenne des classes')])]"
REVJPN_ASIAN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue Asia - Japan')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées Asie - Japon')])]"
REVKOR_ASIAN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue Asia - Korea')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées Asie - Corée')])]"
7PSD_D1D4,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Public sector debt by instrument coverage')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'La dette du secteur public selon la couverture instrumentale')])]"
EAMFP,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Environmentally Adjusted Multifactor Productivity')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Productivité multifactorielle corrigée des incidences environnementales')])]"
EO98_INTERNET,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 98 - November 2015')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 98 - Novembre 2015')])]"
STANI4_2016,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'STAN Industrial Analysis')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'STAN Analyse industrielle')])]"
TIVA_2018_C2,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Trade in Value Added (TiVA): Origin of value added in gross exports')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Échanges en Valeur Ajoutée (ÉVA): Origine de la valeur ajoutée dans les exportations brutes')])]"
GFG,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Going for Growth 2019.')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Objectif croissance 2019.')])]"
PROTECTED_AREAS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Protected areas')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Zones protégées')])]"
NCM_LIVE,"OrderedDict([('@xml:lang', 'en'), ('#text', 'NCM Staging cube')])"
EPS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Environmental Policy Stringency Index')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Degré d'exigence des politiques environnementales"")])]"
SNA_TABLE2_ARCHIVE,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2. Disposable income and net lending - net borrowing, 2019 archive')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '2. Revenu disponible et capacité - Besoin de financement, Archive 2019')])]"
STIO_2016,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Science Technology and Innovation Outlook 2016')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Science Technologie et Innovation : Perspectives de l'OCDE 2016"")])]"
NAT_RES,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Mineral and Energy Resources')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Ressources minérales et énergétiques')])]"
IOTS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Input-Output Tables')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Tableaux des Entrées-Sorties')])]"
SHA_FP,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Input costs for health care provision')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Cout des intrants de prestations de soins de santé')])]"
STRI_INTRAEEA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'IntraEEA Services Trade Restrictiveness Index')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indice de restriction sur les échanges de services IntraEEA')])]"
STRI_DIGITAL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Digital Services Trade Restrictiveness Index')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indice de restriction sur les échanges de services Digital')])]"
STRI_H_INTRAEEA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'IntraEEA STRI Heterogeneity Indices')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicateurs hétérogènes IRES IntraEEA')])]"
STRI_H_DIGITAL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Digital STRI Heterogeneity Indices')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicateurs hétérogènes IRES Digital')])]"
SNA_TABLE30,"[OrderedDict([('@xml:lang', 'en'), ('#text', ""30. Supply at basic prices and its transformation into purchasers' prices"")]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""30. Ressources aux prix de base et passage aux prix d'acquisition"")])]"
SNA_TABLE31,"[OrderedDict([('@xml:lang', 'en'), ('#text', '31. Supply, Output and its components by industries')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '31. Ressources, la production et ses composantes par activité')])]"
SNA_TABLE41,"[OrderedDict([('@xml:lang', 'en'), ('#text', '41. Use, Value added and its components, GFCF and assets by activity')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '41. Emplois, VA et ses composantes, FBCF et actifs fixes bruts par activité')])]"
SNA_TABLE43,"[OrderedDict([('@xml:lang', 'en'), ('#text', '43. Use at basic prices')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '43. Emplois aux prix de base')])]"
TABLE_III2,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Table III.2. Employer social security contribution rates')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Table III.2. Employer social security contribution rates')])]"
REVLVA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Latvia')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Lettonie')])]"
SOCX_DET,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Social Expenditure - Detailed data')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Dépenses sociales - Données détaillées')])]"
ICT_HH2,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'ICT Access and Usage by Households and Individuals')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Accès et utilisation des TIC par les ménages et les individus')])]"
ITF_INDICATORS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicators')])]"
SNA_TABLE44,"[OrderedDict([('@xml:lang', 'en'), ('#text', '44. Valuation matrices')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""44. Matrices d'évaluation"")])]"
SNA_TABLE42,"[OrderedDict([('@xml:lang', 'en'), ('#text', '42. Use, Employment by activity')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '42. Emplois, Emploi par activité')])]"
EAG_EA_SKILLS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Educational attainment and labour market outcomes by skills')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Educational attainment and labour market outcomes by skills')])]"
ICT_BUS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'ICT Access and Usage by Businesses')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Accès et utilisation des TIC par les entreprises')])]"
RS_GBL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Global Revenue Statistics Database')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Base de données mondiale des statistiques des recettes publiques')])]"
EO100_INTERNET,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 100 - November 2016')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 100 - Novembre 2016')])]"
HIGH_AGLINK_2017,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'OECD-FAO Agricultural Outlook 2017-2026')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Agricoles de l’OCDE et de la FAO 2017-2026')])]"
BIMTS_CPA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Balanced International Merchandise Trade Statistics (by CPA)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Échanges Internationaux Équilibrés de Marchandises (par CPA)')])]"
TIVA_2016_C4,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Trade in Value Added (TiVA): Gross exports by final destination')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Échanges en Valeur Ajoutée (ÉVA): Exportations brutes selon la destination finale')])]"
TIVA_2016_C1,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Trade in Value Added (TiVA): December 2016')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Échanges en Valeur Ajoutée (ÉVA): Décembre 2016')])]"
TIVA_2016_C2,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Trade in Value Added (TiVA): Origin of Value Added in gross exports')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Échanges en Valeur Ajoutée (ÉVA): Origine du contenu en valeur ajoutée des exportations brutes')])]"
TIVA_2016_C3,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Trade in Value Added (TiVA): Origin of Value Added in final demand')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Échanges en Valeur Ajoutée (ÉVA): Origine du contenu en valeur ajoutée de la demande finale')])]"
TIVA_NOWCAST,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'TiVA Nowcast Estimates')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Estimations d'EVA en temps réel"")])]"
REVKAZ,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Kazakhstan')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Kazakhstan')])]"
WEALTH,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Wealth')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Richesse')])]"
EP_IND,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Environmental Performance Indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicateurs de Performance Environnementale')])]"
REVBFA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Burkina Faso')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Burkina Faso')])]"
FFS_LTU,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Fossil Fuel Support - LTU')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Fossil Fuel Support - LTU')])]"
SKILLS_2018_REGION,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Skill needs - Regional')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Bésoin de compétences - Régional')])]"
REVBWA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Public Revenues - Botswana')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Détails des recettes publiques - Botswana')])]"
TABLE_III3,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Table III.3 Self-employed social security contribution rates')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Table III.3 Self-employed social security contribution rates')])]"
GOV_2017,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Government at a Glance - 2017 edition')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Government at a Glance - 2017 edition')])]"
TIVA_2016_C5,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Trade in Value Added (TiVA): Origin of Value Added in gross imports')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Échanges en Valeur Ajoutée (ÉVA) : Origine du contenu en valeur ajoutée des importations brutes')])]"
EO101_INTERNET,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 101 - June 2017')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Economiques No 101 - Juin 2017')])]"
